Commodity,Year,Attribute,Value,Notes
Fruits and vegetables (fresh weight equivalent): Per capita availability,1971,Fruit-Processing-Freezing-Pounds,3.974949557,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1972,Fruit-Processing-Freezing-Pounds,3.959544727,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1973,Fruit-Processing-Freezing-Pounds,4.050478271,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1974,Fruit-Processing-Freezing-Pounds,3.255521992,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1975,Fruit-Processing-Freezing-Pounds,3.042561802,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1976,Fruit-Processing-Freezing-Pounds,3.37646387,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1977,Fruit-Processing-Freezing-Pounds,3.316695953,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1978,Fruit-Processing-Freezing-Pounds,3.724468405,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1979,Fruit-Processing-Freezing-Pounds,3.064025238,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1980,Fruit-Processing-Freezing-Pounds,3.313820468,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1981,Fruit-Processing-Freezing-Pounds,3.029952341,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1982,Fruit-Processing-Freezing-Pounds,3.275652661,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1983,Fruit-Processing-Freezing-Pounds,3.27365115,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1984,Fruit-Processing-Freezing-Pounds,3.416409955,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1985,Fruit-Processing-Freezing-Pounds,3.495801833,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1986,Fruit-Processing-Freezing-Pounds,4.049818872,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1987,Fruit-Processing-Freezing-Pounds,4.15007764,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1988,Fruit-Processing-Freezing-Pounds,4.105531127,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1989,Fruit-Processing-Freezing-Pounds,4.607815934,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1990,Fruit-Processing-Freezing-Pounds,4.307719202,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1991,Fruit-Processing-Freezing-Pounds,4.271731495,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1992,Fruit-Processing-Freezing-Pounds,4.262459148,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1993,Fruit-Processing-Freezing-Pounds,4.324085508,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1994,Fruit-Processing-Freezing-Pounds,4.492393141,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1995,Fruit-Processing-Freezing-Pounds,4.743122175,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1996,Fruit-Processing-Freezing-Pounds,4.354313801,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1997,Fruit-Processing-Freezing-Pounds,4.380561293,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1998,Fruit-Processing-Freezing-Pounds,4.481408233,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,1999,Fruit-Processing-Freezing-Pounds,4.167332262,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Fruit-Processing-Freezing-Pounds,4.472361216,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Freezing-Pounds,4.906187661,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Freezing-Pounds,4.066562646,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Freezing-Pounds,5.055179606,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Freezing-Pounds,4.338815947,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Freezing-Pounds,5.186282802,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Freezing-Pounds,5.042732265,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2007,Fruit-Processing-Freezing-Pounds,5.271558682,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2008,Fruit-Processing-Freezing-Pounds,4.907263071,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2009,Fruit-Processing-Freezing-Pounds,4.878835254,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2010,Fruit-Processing-Freezing-Pounds,5.103359991,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2011,Fruit-Processing-Freezing-Pounds,4.720701286,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2012,Fruit-Processing-Freezing-Pounds,4.572185267,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2013,Fruit-Processing-Freezing-Pounds,4.820697369,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2014,Fruit-Processing-Freezing-Pounds,5.568360373,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
